collision_date,latitude,longitude
2013-06-29,40.6490262,-73.9170861
2013-06-29,40.643065,-73.9516499
2013-06-30,40.6814832,-73.9573511
2013-06-30,40.6685789,-73.9867994
2013-07-02,40.6752603,-73.8820226
2013-07-03,40.7013345,-73.926838
2013-07-03,40.6791098,-73.8806133
2013-07-03,40.6621607,-73.8728365
2013-07-04,40.6221405,-74.0256624
2013-07-04,40.6788179,-73.9653422
2013-07-04,40.7066527,-73.9504063
2013-07-05,40.6693311,-73.8737961
2013-07-05,40.6911938,-73.9977679
2013-07-05,40.6019498,-73.9938096
2013-07-05,40.6632953,-73.8897862
2013-07-07,40.631672,-73.946762
2013-07-07,40.6840001,-73.9503006
2013-07-07,40.6780631,-73.97618
2013-07-08,40.6594959,-73.9605586
2013-07-08,40.7278465,-73.9541356
2013-07-09,40.6427022,-73.8765985
2013-07-09,40.6284712,-74.0319549
2013-07-09,40.7075773,-73.9288366
2013-07-09,40.6883257,-73.9648108
2013-07-09,40.6173838,-73.9434704
2013-07-09,40.6256912,-74.0301488
2013-07-11,40.6957047,-73.9463647
2013-07-11,40.6428659,-74.0126478
2013-07-11,40.695357,-73.9323657
2013-07-11,40.6110682,-74.0013038
2013-07-11,40.7082577,-73.9199593
2013-07-11,40.6907574,-73.9962318
2013-07-12,40.6489098,-73.8925523
2013-07-12,40.6409147,-73.9736422
2013-07-12,40.6933597,-73.9758464
2013-07-12,40.6110372,-74.013481
2013-07-12,40.6315098,-73.9684111
2013-07-12,40.635508,-73.9132766
2013-07-12,40.7035867,-73.9443314
2013-07-13,40.7207967,-73.9449556
2013-07-13,40.6012615,-73.9773886
2013-07-13,40.6549544,-74.007017
2013-07-13,40.6566109,-73.9309021
2013-07-13,40.6680422,-73.8605404
2013-07-13,40.6152406,-73.9098883
2013-07-14,40.629804,-74.0047195
2013-07-14,40.6533268,-73.9382899
2013-07-15,40.6046097,-73.9982534
2013-07-15,40.6417459,-74.0138151
2013-07-16,40.6455976,-73.9990487
2013-07-16,40.6068429,-74.0154969
2013-07-16,40.6758144,-73.8958257
2013-07-16,40.6171461,-73.9180154
2013-07-17,40.6091307,-73.9574045
2013-07-17,40.6226888,-73.9618663
2013-07-17,40.660937,-73.9832362
2013-07-18,40.694578,-73.9561419
2013-07-18,40.6982547,-73.8693881
2013-07-18,40.6498117,-73.9350174
2013-07-18,40.6692499,-73.9394287
2013-07-18,40.5956614,-73.9931332
2013-07-18,40.6427979,-74.0019602
2013-07-20,40.6585778,-73.8906229
2013-07-20,40.6305063,-73.9281154
2013-07-20,40.6224004,-73.9366363
2013-07-21,40.6715871,-73.9984241
2013-07-22,40.6941279,-73.9057969
2013-07-22,40.5916853,-73.9402012
2013-07-23,40.7014547,-73.9896203
2013-07-23,40.6690107,-73.9967698
2013-07-24,40.5892465,-73.9426805
